bbl,bin,address,zipcode,bldgtype,ess,year,gfa,numbldgs,numfloors,eui,energy,wui,ghg,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6
1011290039,1028817,6-16 West 77th Street,10024,Multifamily Housing,,1928,191042,1,15,82.7,15801619.7,21.94,3.14,Multifamily Housing,"{'Multifamily Housing': 189042.0, 'Medical Office': 2000.0}",0,2707820.1,208,6575203,,,91,,,0,0
1013630026,1040140,450 East 52nd Street,10022,Multifamily Housing,,1927,67096,1,14,145.6,9768507.7,16.89,7.87,Multifamily Housing,,0,1138705.6,34,,,,15,,,5691658.2,0
1018790001,1056647,245 West 107th Street,10025,Multifamily Housing,97,1929,209000,1,15,86.6,18108201,45.47,3.58,Multifamily Housing,"{'Multifamily Housing': 197000.0, 'Retail Store': 12000.0}",0,2752424.5,330,9291843.4,,,116,,,0,
1010300048,1024921,230 Central Park South,10019,Multifamily Housing,86,1938,86148,1,17,86.3,7433256.2,40.59,4.52,Multifamily Housing,"{'Multifamily Housing': 79348.0, 'Medical Office': 6800.0}",0,888998.8,43,,,,63,,,4140841.7,0
1013980010,1042091,125 East 63rd Street,10065,Multifamily Housing,,1923,64070,1,9,125.7,8056437.5,,5.18,Multifamily Housing,"{'Multifamily Housing': 60170.0, 'Medical Office': 3900.0}",0,1143695,60,,3395974.6,,34,,,,
1013100059,1036528,136 East 56th Street,10028,Multifamily Housing,35,1962,187972,1,16,137.6,25862556.2,,5.77,Multifamily Housing,"{'Multifamily Housing': 168819.0, 'Retail Store': 19153.0, 'Parking': 16968.0}",0,4462660.9,136,,10106433.9,,146,,,,
1013840037,1041310,710 Park Avenue,10021,Multifamily Housing,,1947,251250,1,20,72.2,18151776.9,47.15,3.26,Multifamily Housing,"{'Multifamily Housing': 246534.0, 'Medical Office': 4716.0}",0,3591779.8,164,,,,84,,,6557125.4,0
1013720062,1040744,25 Sutton Place,10022,Multifamily Housing,,1928,67500,1,14,135.2,9126119.3,,5.53,Multifamily Housing,,0,1374991.1,26,,3696086.5,,14,,,,
1015080072,1047495,911 Park Avenue,10075,Multifamily Housing,65,1927,127315,1,14,137,17443177.2,30.62,5.04,Multifamily Housing,"{'Multifamily Housing': 121715.0, 'Medical Office': 5600.0}",0,3824414.5,150,5402605.9,,,41,,,0,0
1013857502,1041328,33 East 70th Street,10021,Multifamily Housing,,1929,318159,1,12,73.6,23405029.2,37.18,2.26,Multifamily Housing,"{'Multifamily Housing': 287748.0, 'Medical Office': 3136.0, 'Retail Store': 27275.0}",0,7434365.7,201,546293.4,,,53,,0,0,
1012000031,1031408,262 Central Park West,10024,Multifamily Housing,83,1928,258000,1,15,99.2,25588568.3,28.67,3.73,Multifamily Housing,,0,4597013.8,214,10067286,,,85,,,0,
1015330032,1048819,230 East 88th Street,10128,Multifamily Housing,20,1967,87886,1,14,196.7,17290318.6,,10.15,Multifamily Housing,,0,2274966.5,184,,,,108,,,9180270.4,0
1015540023,"1087665;1050218",333 East 91st Street,10128,Multifamily Housing,1,2009,244249,1,32,236.5,57774700.9,,8.41,Multifamily Housing,"{'Multifamily Housing': 235704.0, 'Retail Store': 8545.0}",0,12569650,258,16716584.9,,,128,,,,
1008007504,1087767,101 West 24th Street,10011,Multifamily Housing,21,2008,351608,1,40,151.1,53129115.9,41.97,4.97,Multifamily Housing,"{'Multifamily Housing': 335836.0, 'Retail Store': 15772.0}",0,13931320.8,338,8589526.8,,,204,,,,
1007937505,"1085965;1805682;1805681;1811389",151 West 17th St,10011,Multifamily Housing,,2002,103830,1,12,158.1,16419754.6,29.46,5.85,Multifamily Housing,"{'Multifamily Housing': 102503.0, 'Medical Office': 1327.0, 'Parking': 4925.0}",0,3108090,61,6002112.3,,,51,,,,
1000167507,1065321,300 Rector Place,10280,Multifamily Housing,,1986,163863,1,9,107.7,17650865.7,,4.01,Multifamily Housing,"{'Multifamily Housing': 160468.0, 'Retail Store': 3395.0}",0,3213415.1,154,6741153.3,,,153,,,,
1007167501,1012565,444 West 19th Street,10011,Multifamily Housing,33,2005,50652,1,12,148,7498555,28.18,4.9,Multifamily Housing,"{'Multifamily Housing': 50652.0, 'Parking': 4878.0}",0,1986685.1,70,1206323.3,,,42,,,,
1011660001,1030718,300 West End Avenue,10023,Multifamily Housing,91,1954,113500,1,13,109.9,12470288.3,24.29,4.51,Multifamily Housing,"{'Multifamily Housing': 113500.0, 'Parking': 7000.0}",0,1965514.7,128,6195282.5,,,33,,,0,
1001737501,1001877,66 Leonard Street,10013,Multifamily Housing,23,1901,123325,1,14,147.6,18200000.8,,4.57,Multifamily Housing,"{'Multifamily Housing': 114223.0, 'Retail Store': 9102.0, 'Parking': 10887.0}",0,5125327.5,83,1649274.9,,,47,,,,
3004767501,"3397571;3008141",505 Court Street,11231,Multifamily Housing,42,1918,148800,1,10,148.2,22052130.7,33.4,5.84,Multifamily Housing,,0,3234339,233,10705912.3,,,124,,,,
1013700038,"1072003;1802488",414 East 59th Street,10022,Multifamily Housing,16,1988,128200,1,36,174.8,22404988.5,,7.37,Multifamily Housing,,0,3225932.6,173,,9717584,,74,,,,
1000167502,1000301,320-350 Albany Street,10280,Multifamily Housing,,1986,150667,1,15,122.8,18504988.1,,5.2,Multifamily Housing,"{'Multifamily Housing': 150221.0, 'Medical Office': 446.0, 'Parking': 10690.0}",0,3694629.8,444,2324233.3,,,133,,,4270865.6,
1015200004,1048290,1155 Park Avenue,10128,Multifamily Housing,59,1926,200000,1,14,115.7,23135558,31.65,4.31,Multifamily Housing,"{'Multifamily Housing': 195000.0, 'Medical Office': 5000.0}",0,4314498.3,137,8678587.1,,,59,,,0,
1000167503,1065089,250 South End Avenue,10280,Multifamily Housing,,1987,117045,1,17,142.1,16631824.8,,5.35,Multifamily Housing,"{'Multifamily Housing': 116000.0, 'Medical Office': 1045.0}",0,3065723.3,123,6438624.4,,,110,,,,
3004760019,"3008142;3819249",204 Huntington Street,11231,Multifamily Housing,60,1918,72267,1,3,115.7,8362192.6,39.59,4.56,Multifamily Housing,,0,1153820.9,114,4193276.6,,,60,,,,
2031150021,2086808,2475 Southern Boulevard,10458,Multifamily Housing,,1975,202500,2,3,277.1,56116287.5,,8.93,K-12 School,,0,1206483.2,,2100,,,,,2306799.9,,
2031140052,"2013047;2807245;2813528",2375 Southern Boulevard,10460,Multifamily Housing,,1975,104175,1,2,202.9,21137051.5,,6.9,K-12 School,,0,1298197.7,,,,,,,,,
4021670001,4051529,63-09 108th Street,11375,Multifamily Housing,,1954,77730,1,6,295.3,22954959.5,100.62,12.32,Multifamily Housing,"{'Multifamily Housing': 74730.0, 'Medical Office': 3000.0, 'Parking': 5000.0}",0,2242754.1,74,14112931.5,,,111,,,,
1013737501,1087189,455 Main Street,10044,Multifamily Housing,,2004,188941,1,16,218.2,41235527.4,73.42,8.51,Multifamily Housing,"{'Multifamily Housing': 184076.0, 'Retail Store': 4865.0}",0,6420231.4,307,19046950,,,230,,,,
3001697501,3350516,53 Boerum Place,11201,Multifamily Housing,48,2003,77735,1,11,154.4,12003212.2,,5.8,Multifamily Housing,"{'Multifamily Housing': 77735.0, 'Parking': 17011.0}",0,2221215.7,122,4612305.2,,,99,,,,
1008410020,1016041,25 West 39th Street,10018,Office,71,1907,187472,1,18,205.2,38468616.8,,6.86,Office,"{'Office': 187472.0, 'Parking': 12528.0}",0,9818694.3,,,5640551.4,2.3,,,,,
1008050022,1015143,129 West 29th Street,10001,Office,82,1900,85900,1,12,147.2,12647272.2,12.5,5.64,Office,"{'Retail Store': 6000.0, 'Office': 79900.0}",0,3215568.9,,,,2.3,,,2467254,,
1012630038,1034485,590 5th Avenue,10036,Office,59,1987,94123,1,18,204.5,19245193.7,,6.2,Office,"{'Retail Store': 7850.0, 'Office': 86273.0}",0,5900357,,,535234.4,2.3,,,,,
4005710001,4006724,30-60 Crescent Street,11102,Multifamily Housing,,1963,71279,1,6,125.4,8937410.5,66.86,5.08,Multifamily Housing,"{'Multifamily Housing': 69154.0, 'Medical Office': 2125.0, 'Parking': 13837.0}",0,1183481,72,4749854.9,,,81,,,0,
4005780013,4007084,30-91 Crescent Street,11102,Multifamily Housing,70,1956,70944,1,6,117.8,8355709.2,41.07,4.66,Multifamily Housing,"{'Multifamily Housing': 70944.0, 'Parking': 5600.0}",0,1055874.9,72,4374294.1,,,73,,,0,
1000167504,1000436,300 Albany Street,10280,Multifamily Housing,,1986,112312,1,9,147.3,16544371.3,40.07,5.22,Multifamily Housing,"{'Multifamily Housing': 108016.0, 'Retail Store': 4296.0}",0,3653673.4,100,4653787.7,,,107,,,,
1005610014,1009098,40 East 10th Street,10003,Multifamily Housing,73,1929,160896,1,10,115.5,18577161.4,35.26,4.55,Multifamily Housing,,0,2623304.5,220,9190376.4,,,110,,,,
4032577501,4533735,107-24 71st Road,11375,Multifamily Housing,,2004,133934,1,21,208.7,27946773.3,43.54,7.98,Multifamily Housing,"{'Multifamily Housing': 124921.0, 'Retail Store': 8013.0, 'Office': 1000.0, 'Parking': 21868.0}",0,4974237.1,169,11420343.5,,2.3,95,,,,
3069110006,"3187125;3810187;3821675",2629 Cropsey Avenue,11214,Multifamily Housing,87,1986,71820,1,7,109.5,7866960.9,84.05,4.3,Multifamily Housing,"{'Multifamily Housing': 71820.0, 'Parking': 3780.0}",0,1162810.6,71,3784162.4,,,106,,,,
1015220001,1048384,1185 Park Avenue,10128,Multifamily Housing,,1928,459180,1,15,152.2,69904045.5,,5.56,Multifamily Housing,"{'Multifamily Housing': 451057.0, 'Medical Office': 7800.0, 'Office': 323.0}",0,12980066.4,432,25369195.4,,2.3,167,,,0,
1005740039,1009539,40 Fifth Avenue,10011,Multifamily Housing,34,1929,156065,1,15,136.7,21332955.4,25.55,7.24,Multifamily Housing,,0,2644968,136,,,,71,,11740633.5,,0
1014050033,1042739,179 East 70th Street,10021,Multifamily Housing,,1959,92000,1,20,149.5,13758350.6,,5.76,Multifamily Housing,"{'Multifamily Housing': 87400.0, 'Retail Store': 4600.0}",0,1958852,145,6556307.1,,,47,,,0,0
1014090009,1043076,123 East 74th Street,10021,Multifamily Housing,,1928,51656,1,9,98.3,5076013.7,,5.5,Multifamily Housing,"{'Multifamily Housing': 49621.0, 'Medical Office': 2035.0}",0,683524.6,41,,,,34,,,2970602.1,0
1013880033,1041503,778 Park Avenue,10021,Multifamily Housing,,1930,95930,1,20,272.8,26168920.1,,10.38,Multifamily Housing,"{'Multifamily Housing': 95130.0, 'Medical Office': 800.0}",0,4876500.5,78,,8174888.1,,19,,,,
1015900030,1051385,10 Gracie Square,10028,Multifamily Housing,81,1930,264500,1,16,119.4,31590130.1,20.49,4.37,Multifamily Housing,,0,5927679.2,161,11423565,,,43,,,0,
1012400001,1033609,666-68 West End Avenue,10025,Multifamily Housing,90,1927,297985,1,22,102.8,30619633.2,,3.67,Multifamily Housing,"{'Multifamily Housing': 236860.0, 'Office': 61125.0}",0,7412495.7,181,7611500.2,,2.3,373,,0,,
1013400001,1038905,884-90 2nd Avenue,10022,Multifamily Housing,42,1923,313200,1,21,134.1,42014557.2,,5.44,Multifamily Housing,"{'Multifamily Housing': 304813.0, 'Retail Store': 8387.0}",0,6317446.2,316,,16820702.6,,254,,,,
1013440041,1039666,320-22 East 52nd Street,10022,Multifamily Housing,60,1961,91832,1,14,106.8,9806782.5,,3.75,Multifamily Housing,"{'Multifamily Housing': 86279.0, 'Retail Store': 5553.0}",0,2453613.7,52,1567770.1,503223.3,,85,,,,
1012060045,1031639,50 West 93rd Street,10025,Multifamily Housing,38,1970,120000,1,8,136.7,16409691.9,,5.26,Multifamily Housing,,0,2702510.2,117,7172952,,,124,,,0,0
1013410001,1038916,301 East 48th Street,10017,Multifamily Housing,79,1960,243425,1,20,93.4,22735129.9,66.16,4.4,Multifamily Housing,"{'Multifamily Housing': 232425.0, 'Retail Store': 11000.0, 'Parking': 5000.0}",0,4414186.3,175,,,,197,,8786717.7,,0
1015420033,1049253,330 East 80th Street,10075,Multifamily Housing,,1956,54618,1,6,157.1,8581220.8,59.47,7.03,Multifamily Housing,"{'Multifamily Housing': 53618.0, 'Office': 1000.0, 'Parking': 2000.0}",0,1680947.9,96,,,2.3,110,,,3073398.2,
1015030014,1047014,15 East 91st Street,10128,Multifamily Housing,,1946,114138,1,16,82.5,9417361.9,26.4,3.38,Multifamily Housing,"{'Multifamily Housing': 112138.0, 'Medical Office': 2000.0}",0,2085294.7,119,992096.7,,,49,,,1880939.9,
1015667501,1073878,455 East 86th Street,10028,Multifamily Housing,2,1986,156500,1,39,223.7,35003452,53.75,8.68,Multifamily Housing,"{'Multifamily Housing': 148905.0, 'Retail Store': 7595.0}",0,6830260.7,192,13651082.9,,,135,,,,
1005257506,1008266,184 Thompson Street,10012,Multifamily Housing,50,1970,98626,1,9,159.2,15700514.2,,6.05,Multifamily Housing,"{'Multifamily Housing': 89634.0, 'Retail Store': 8992.0}",0,2704609.2,147,6513859.9,,,140,,,,
1002440019,"1003141;1805579",605 Water Street,10002,Multifamily Housing,26,1963,136070,1,21,157.8,21477655.2,,6.81,Multifamily Housing,,0,2678659.5,183,,10208293.6,,124,,,,
1011660135,1030727,2130 Broadway,10023,Other,,1929,57422,1,12,79.6,4569230.9,,4.08,Other,,0,596332.9,,,,,,,,2412271.5,
1002590071,1003215,35 Montgomery Street,10002,Multifamily Housing,45,1963,136070,1,21,157.8,21477655.2,,6.81,Multifamily Housing,,0,2678659.5,273,,10208293.6,,145,,,,
1013860006,1041353,3 East 71st Street,10021,Multifamily Housing,70,1948,79364,1,13,121.7,9660506.8,,4.9,Multifamily Housing,"{'Multifamily Housing': 73864.0, 'Medical Office': 5500.0}",0,1411547.1,95,,3882446.4,,45,,,,
1002430056,"1077586;1077587",645-675 Water Street,10002,Multifamily Housing,26,1963,272140,2,21,157.8,42955296.5,,6.81,Multifamily Housing,,0,5357315.6,366,,20416587.8,,248,,,,
1011660035,1030727,2130 Broadway,10023,Hotel,52,1929,260481,1,27,159.7,41601971.7,,5.9,Hotel,"{'Hotel': 245904.0, 'Retail Store': 14577.0}",0,10769684.4,,,,,,,,7236813.7,
1002590001,1003212,75 Montgomery Street,10002,Multifamily Housing,26,1963,136070,1,21,157.8,21477655.2,,6.81,Multifamily Housing,,0,2678659.5,183,,10208293.6,,124,,,,
1002670001,"1083402;1083403",25 Montgomery Street,10002,Multifamily Housing,37,1963,141513,2,21,151.8,21477655.2,,6.55,Multifamily Housing,,0,2678659.5,210,,10208293.6,,141,,,,
1008770022,1017991,1 Lexington Avenue,10010,Multifamily Housing,81,1910,92400,1,12,77.2,7134445.5,17.8,4.13,Multifamily Housing,,0,1151870,41,,,,27,,3651139.1,,0
1009910061,1083712,40 Waterside Plaza,10010,Multifamily Housing,,1974,405075,1,34,124.3,50369593.2,,3.85,Multifamily Housing,"{'Multifamily Housing': 403791.0, 'Office': 1284.0}",0,12682925.7,532,7237079.2,,2.3,370,,,,
1010330001,1086106,360 West 43rd Street,10036,Multifamily Housing,1,2003,245890,3,23,238.9,58750329.8,41.52,9.68,Multifamily Housing,"{'Multifamily Housing': 234856.0, 'Retail Store': 11034.0, 'Parking': 18105.0}",0,8379591.2,244,30191938.4,,,256,,,,
1007320016,1012858,433 West 34th Street,10001,Multifamily Housing,62,1930,142971,1,20,139.7,19968502.9,68.79,5.55,Multifamily Housing,,0,2846401.2,210,9967597,,,210,,,,
1022460125,1065054,1795 Riverside Drive,10034,Multifamily Housing,,1927,85580,1,6,129.2,11060646.8,75.98,7.7,Multifamily Housing,"{'Multifamily Housing': 82026.0, 'Medical Office': 894.0, 'Retail Store': 2660.0}",0,1221597.8,116,,,,71,,7251527.8,,0
1004680027,"1083490;1077725;1077726",236 East 13th Street,10003,Multifamily Housing,,1992,56083,3,6,138.5,7768458.5,,5.57,Multifamily Housing,"{'Multifamily Housing': 51800.0, 'Retail Store': 4283.0}",0,1019657.1,182,4100348.5,,,85,,,0,0
1008290068,1015707,44-50 West 28th Street,10001,Office,71,1967,141830,1,16,203.5,28866133.2,12.06,6.89,Office,,0,7974280.9,,3571981.5,,3.34908,,,,634800,0
1004690030,"1006906;1802135;1809152",223 2nd Avenue,10003,Multifamily Housing,28,1925,64218,1,7,194.2,12468765.2,115.94,6.95,Multifamily Housing,"{'Multifamily Housing': 47362.0, 'Retail Store': 16856.0}",0,2685573.6,31,3706429.3,,,85,,,0,0
2025260090,2088158,1131-33 Ogden Avenue,10452,Multifamily Housing,18,1939,404690,0,0,169.5,68599278.7,,9.69,Multifamily Housing,,0,8755470.6,641,,,,400,,41286478.8,,0
2028800115,2009182,1655 Undercliff Avenue,10453,Multifamily Housing,90,1964,157850,1,18,91.3,14418990.1,93.04,3.94,Multifamily Housing,,0,2336214.9,210,5183199.8,,,125,,,1750378.1,0
2028810058,2092068,1889 Sedgwick Avenue,10453,Multifamily Housing,83,1964,157625,2,15,99.9,15751050.5,57.04,4.62,Multifamily Housing,,0,2125549.9,204,6159400.3,,,103,,2704387,,0
2036700001,2022642,950 Underhill Avenue,10473,Multifamily Housing,68,1967,242807,1,21,124.3,30182896.2,71.98,5.05,Multifamily Housing,,0,3940251.2,388,16214356.1,,,208,,,0,0
2036820001,"2092773;2092771;2092772",2010-42 Bruckner Boulevard,10473,Multifamily Housing,18,1967,275280,3,14,176.3,48543495,45.22,10.2,Multifamily Housing,,0,5909975.6,449,,,,332,,30017909.4,,0
2037780010,2025384,1240 Morrison Avenue,10472,Multifamily Housing,,1941,165419,1,12,110.9,18347003.2,8.29,4.64,Multifamily Housing,"{'Multifamily Housing': 161419.0, 'Retail Store': 4000.0}",0,2588889.1,204,9924653.3,,,155,,,0,0
1021760074,1064272,701 West 177th Street,10033,Multifamily Housing,,1983,75000,1,6,144.6,10846118.6,,6.05,Multifamily Housing,"{'Multifamily Housing': 68916.0, 'Medical Office': 1314.0, 'Retail Store': 4770.0}",0,1069389.3,166,6668730.4,,,39,,,0,0
2042900008,2048807,801-11 Neill Avenue,10462,Multifamily Housing,52,1971,198425,1,24,155.9,30941691.7,94.81,8.2,Multifamily Housing,"{'Multifamily Housing': 188425.0, 'Retail Store': 10000.0, 'Parking': 13733.0}",0,4014646.6,347,,,,237,,,16894042.3,0
3011890060,3029715,49-57 Crown Street,11225,Multifamily Housing,30,1940,320000,1,33,162.9,52112803.7,,6.44,Multifamily Housing,"{'Multifamily Housing': 320000.0, 'Parking': 41713.0}",0,7353178.4,473,25980253.3,,,309,,,0,
3050990106,"3117116;3844063;3839898",522 Ocean Avenue,11226,Multifamily Housing,36,1927,85200,1,6,144.2,12289441.4,,6.01,Multifamily Housing,"{'Multifamily Housing': 78464.0, 'Retail Store': 6736.0}",0,1458167.3,63,6491469,,,86,,,427800,0
3067060014,"3179558;3811944",918 East 14th Street,11230,Multifamily Housing,75,1985,52416,1,6,130.3,6830976.7,129.09,7.24,Multifamily Housing,"{'Multifamily Housing': 41339.0, 'Retail Store': 11077.0}",0,619946.8,63,,,,57,,,4340541.3,0
4014510001,4035711,90-10 34th Avenue,11372,Multifamily Housing,32,1957,75298,1,6,164.1,12352949.5,127.01,8.66,Multifamily Housing,"{'Multifamily Housing': 75298.0, 'Parking': 19402.0}",0,1602188.1,21,,,,118,,0,6787143.7,
4002450009,4003434,32-02 Skillman Avenue,11101,Office,89,1986,301000,1,3,138,41541538.3,,5.22,Office,,0,10593490.2,,3666184.1,,1.99336,,,,5300179.5,0
1014970001,1046827,1040 Fifth Avenue,10028,Multifamily Housing,,1930,153547,1,17,137.1,21050264.6,,5.27,Multifamily Housing,"{'Multifamily Housing': 149047.0, 'Medical Office': 4500.0}",0,3899673.9,90,,6744738.9,,28,,,,
1007900028,1014525,108 West 15th Street,10011,Multifamily Housing,71,1950,59652,1,6,111.1,6625527.5,95.45,5.97,Multifamily Housing,"{'Multifamily Housing': 50952.0, 'Retail Store': 8700.0}",0,875233,38,,,,55,,3648102.1,,0
1013890001,1041637,930 Fifth Avenue,10021,Multifamily Housing,,1940,228803,1,20,111.6,25534451.9,30.98,4.12,Multifamily Housing,"{'Multifamily Housing': 224303.0, 'Medical Office': 4500.0}",0,4923126.9,193,9151308,,,137,,,0,0
1014990001,1046913,1060 Fifth Avenue,10128,Multifamily Housing,47,1928,195000,1,13,141.3,27557915.2,27.66,5.23,Multifamily Housing,"{'Multifamily Housing': 177000.0, 'Medical Office': 18000.0}",0,5984972.8,147,8754325.8,,,50,,,0,
1012390023,1033584,215 West 91st Street,10024,Multifamily Housing,77,1917,156034,1,13,106.8,16670479.8,45.89,4.41,Multifamily Housing,"{'Multifamily Housing': 141034.0, 'Retail Store': 15000.0}",0,2722261.3,192,8204069.9,,,89,,,0,
1007467503,1013429,300 West 23rd Street,10011,Multifamily Housing,,1931,180000,1,21,141.5,25470337.7,52.37,6.38,Multifamily Housing,"{'Multifamily Housing': 164000.0, 'Retail Store': 15000.0, 'Office': 1000.0}",0,4925610.8,93,,,2.3,220,,,9317759.8,0
1013690026,1040544,16 Sutton Place,10022,Multifamily Housing,88,1967,130000,1,20,96.1,12489361.3,,3.9,Multifamily Housing,,0,1928667.1,128,,4937810.6,,54,,,,
3010100026,3022261,288 9th Street,10003,Multifamily Housing,35,1940,165367,2,17,160.9,26600661.2,73.79,6.56,Multifamily Housing,,0,2997542.7,284,15193791.7,,,158,,,,
1005270027,1008350,10 Downing Street,10014,Multifamily Housing,,1941,121476,1,7,170.2,20669492.1,,5.93,Multifamily Housing,"{'Multifamily Housing': 103644.0, 'Retail Store': 12107.0, 'Medical Office': 2725.0, 'Office': 3000.0}",0,4643741.5,74,5448553.5,,2.3,121,,0,,
1022350035,1064920,106-16 Vermilyea Avenue,10034,Multifamily Housing,,1925,86570,1,5,107.5,9310016,,5.87,Multifamily Housing,"{'Multifamily Housing': 83430.0, 'Office': 3140.0}",0,919237.3,66,1219745.3,,2.3,132,,2957667.8,1829362.4,0
1022170001,1064707,117-23 Dyckman Street,10040,Multifamily Housing,,1924,70500,1,5,137.6,9700214,,5.53,Multifamily Housing,"{'Multifamily Housing': 65840.0, 'Retail Store': 4660.0}",0,1168041,89,5305060.7,,,61,,,,0
1021490120,1063590,485 West 187th Street,10033,Multifamily Housing,47,1921,51000,1,6,135.7,6918268.2,50.87,5.55,Multifamily Housing,,0,765182.3,55,3990040.1,,,55,,,,
1021760115,1064276,736 West 181st Street,10033,Multifamily Housing,41,1936,50000,1,6,183.6,9177820,106.54,6.93,Multifamily Housing,"{'Multifamily Housing': 41000.0, 'Retail Store': 9000.0}",0,1552826.2,89,3810745.5,,,68,,0,,
1021800046,1064399,55 Overlook Terrace,10033,Multifamily Housing,48,1967,50000,1,7,136.2,6807776.6,48.66,3.87,Multifamily Housing,,0,2084821.4,35,,,,67,,,,
1022480117,1065075,110 Seaman Avenue,10034,Multifamily Housing,72,1937,95000,1,7,117.1,11123108.2,,4.78,Multifamily Housing,,0,1240106.5,127,6382212.2,,,85,,,,
